keypoint_1_x,keypoint_1_y,keypoint_1_z,keypoint_2_x,keypoint_2_y,keypoint_2_z,keypoint_3_x,keypoint_3_y,keypoint_3_z,keypoint_4_x,keypoint_4_y,keypoint_4_z,keypoint_5_x,keypoint_5_y,keypoint_5_z,keypoint_6_x,keypoint_6_y,keypoint_6_z,keypoint_7_x,keypoint_7_y,keypoint_7_z,keypoint_8_x,keypoint_8_y,keypoint_8_z,keypoint_9_x,keypoint_9_y,keypoint_9_z,keypoint_10_x,keypoint_10_y,keypoint_10_z,keypoint_11_x,keypoint_11_y,keypoint_11_z,keypoint_12_x,keypoint_12_y,keypoint_12_z,keypoint_13_x,keypoint_13_y,keypoint_13_z,keypoint_14_x,keypoint_14_y,keypoint_14_z,keypoint_15_x,keypoint_15_y,keypoint_15_z,keypoint_16_x,keypoint_16_y,keypoint_16_z,keypoint_17_x,keypoint_17_y,keypoint_17_z,keypoint_18_x,keypoint_18_y,keypoint_18_z,keypoint_19_x,keypoint_19_y,keypoint_19_z,keypoint_20_x,keypoint_20_y,keypoint_20_z,keypoint_21_x,keypoint_21_y,keypoint_21_z,keypoint_22_x,keypoint_22_y,keypoint_22_z,keypoint_23_x,keypoint_23_y,keypoint_23_z,keypoint_24_x,keypoint_24_y,keypoint_24_z,keypoint_25_x,keypoint_25_y,keypoint_25_z
313.663,56.5991,0.876058,317.625,119.279,0.844487,266.696,110.095,0.761111,215.823,167.519,0.355053,201.427,198.85,0.333884,369.735,130.964,0.714391,380.265,196.235,0.474788,380.282,218.4,0.688374,287.607,238.006,0.322199,251.032,232.759,0.255035,188.402,257.557,0.231705,102.298,415.464,0.252005,325.42,247.126,0.316887,249.739,286.263,0.117279,205.386,419.373,0.160922,308.518,52.7009,0.773021,327.981,53.981,0.856553,0,0,0,350.172,77.4663,0.869974,175.37,432.405,0.0752203,0,0,0,196.259,427.21,0.0873817,0,0,0,0,0,0,97.0637,423.302,0.100172
318.941,51.3741,0.843213,317.563,117.917,0.7731,266.719,108.802,0.727037,214.516,153.177,0.590003,201.441,194.911,0.802905,368.493,129.644,0.628827,381.536,184.479,0.433527,381.53,214.549,0.822235,269.303,234.091,0.386864,236.687,226.256,0.346481,183.203,257.557,0.311784,110.095,405.036,0.320753,301.931,244.485,0.32957,253.625,288.886,0.287164,211.883,419.365,0.149887,316.287,48.7733,0.766776,337.132,52.6933,0.805523,0,0,0,352.819,77.4917,0.764345,0,0,0,0,0,0,0,0,0,89.232,424.606,0.125744,84.0149,416.751,0.147253,108.804,411.538,0.121591
317.636,53.9979,0.875793,318.863,120.553,0.818624,266.724,110.099,0.759109,215.846,162.32,0.447342,201.442,194.945,0.629972,369.819,133.606,0.664104,380.232,193.636,0.495578,381.479,215.797,0.790562,279.766,245.829,0.304141,244.525,237.993,0.238445,185.818,256.267,0.116611,0,0,0,316.295,254.969,0.274528,247.135,295.398,0.0980503,215.824,423.285,0.0884322,314.991,47.538,0.810901,334.545,53.9728,0.797048,0,0,0,351.537,77.5203,0.800245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.488,52.6742,0.812544,318.889,120.608,0.754158,268.032,110.154,0.6546,214.472,160.996,0.29209,200.154,196.241,0.300229,369.78,133.609,0.623426,381.543,193.624,0.450438,377.596,214.531,0.758663,274.519,238.004,0.241035,238.007,230.172,0.210837,188.418,257.574,0.157272,0,0,0,307.143,249.738,0.222567,244.541,286.285,0.056211,0,0,0,317.598,48.7577,0.824999,338.425,51.3661,0.815897,305.837,67.0933,0.1345,352.846,77.5136,0.773439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.803,51.3964,0.72131,317.63,120.575,0.795908,266.706,110.113,0.741391,217.096,160.959,0.560595,201.459,193.661,0.791066,369.742,132.335,0.641767,381.499,192.279,0.590652,380.21,214.538,0.834347,269.318,241.905,0.414083,235.373,230.154,0.334563,188.39,253.639,0.241328,107.488,410.241,0.266351,304.552,251.052,0.386163,245.866,294.116,0.435177,204.068,421.983,0.339526,317.63,50.0977,0.660515,338.479,54.0057,0.775837,304.523,69.7043,0.293452,352.822,81.43,0.695967,166.227,441.558,0.211469,176.647,442.891,0.183487,193.628,431.106,0.131751,80.1094,425.897,0.150839,78.7944,420.681,0.169238,108.82,416.774,0.104887
328.032,53.9892,0.717772,321.493,116.633,0.625074,270.622,106.197,0.518907,202.765,149.225,0.513458,140.154,159.665,0.62,375.008,128.382,0.601618,382.855,198.844,0.37427,399.798,214.467,0.724808,282.349,231.474,0.152827,244.506,218.422,0.135902,198.838,244.523,0.0585065,128.385,411.542,0.0657524,318.896,243.21,0.128604,0,0,0,0,0,0,326.733,46.1843,0.504261,341.059,50.0957,0.680489,0,0,0,360.68,68.35,0.699228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.983,54.0087,0.246681,311.05,110.128,0.28505,256.278,102.287,0.171473,214.467,157.093,0.223309,201.433,193.646,0.409611,367.155,120.539,0.300923,371.08,175.358,0.323402,351.501,89.2485,0.610538,267.995,245.82,0.0921427,234.071,239.292,0.0835252,172.73,312.371,0.0546788,111.42,408.942,0.061917,300.628,248.434,0.0767962,0,0,0,0,0,0,326.692,47.5005,0.158965,339.779,48.8117,0.178214,0,0,0,356.71,63.1374,0.0979062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.799,407.637,0.0505613
326.738,53.9726,0.727905,318.853,120.598,0.78873,266.68,111.423,0.70337,213.212,159.699,0.475447,200.143,194.925,0.721632,371.092,132.299,0.70067,381.528,197.532,0.656684,380.215,214.559,0.835193,286.295,245.809,0.272408,247.127,236.687,0.233251,187.1,254.939,0.212327,0,0,0,325.426,254.973,0.265742,249.749,287.586,0.0697488,205.385,412.842,0.106207,318.936,50.1032,0.700678,339.819,55.2964,0.800667,305.859,69.6372,0.418732,352.801,85.2873,0.744878,172.713,427.194,0.062045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.214,52.6784,0.8141,317.574,119.295,0.796031,266.697,110.07,0.711652,215.814,159.689,0.529345,200.147,194.942,0.718855,368.475,132.281,0.670939,381.503,189.711,0.481658,381.51,214.553,0.791254,271.934,234.088,0.487494,237.993,224.956,0.40872,187.113,256.252,0.347392,108.791,410.239,0.229315,304.549,243.215,0.427186,253.652,279.759,0.388264,194.93,425.906,0.288318,317.529,48.8273,0.804764,338.423,54.0059,0.850163,304.517,68.3638,0.124314,352.84,77.5244,0.793604,162.292,449.39,0.141115,170.12,453.272,0.118162,184.505,428.51,0.126834,90.5369,423.28,0.115777,0,0,0,100.983,420.683,0.124677
322.826,55.3083,0.804975,317.579,123.161,0.742152,265.417,112.705,0.665051,214.473,155.768,0.422713,201.407,192.356,0.675791,368.493,136.195,0.659085,380.255,189.709,0.564365,378.923,214.524,0.830285,274.505,235.412,0.410621,238.007,230.162,0.357136,191.029,258.87,0.337595,108.771,407.633,0.280033,305.852,244.538,0.369014,256.249,284.95,0.362025,201.432,419.379,0.322389,318.88,50.0779,0.764849,338.501,54.0106,0.801147,305.864,70.985,0.076682,354.118,82.7063,0.737127,176.675,433.752,0.0961686,194.93,442.825,0.0853211,192.308,427.215,0.158444,87.9197,424.586,0.13046,85.3083,415.463,0.16324,107.494,412.88,0.129534
324.122,56.5648,0.770675,317.535,119.23,0.7211,265.436,108.75,0.659088,205.379,147.95,0.675068,141.426,159.696,0.736307,369.792,130.99,0.603438,382.851,202.749,0.251564,401.06,215.803,0.381176,261.484,235.374,0.251805,228.85,223.618,0.237237,193.632,252.346,0.0606268,0,0,0,295.407,245.829,0.229799,243.193,288.877,0.0677281,0,0,0,318.895,47.4419,0.812676,338.492,51.4119,0.776736,307.195,57.897,0.144751,358.001,74.8641,0.68143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325.386,56.5762,0.845966,317.548,120.567,0.78962,266.7,110.149,0.727464,217.112,158.374,0.517592,200.128,193.686,0.771351,368.46,133.603,0.65441,380.234,194.921,0.53562,378.896,214.505,0.792216,266.717,234.071,0.224699,232.768,218.42,0.192089,201.454,241.917,0.0836222,0,0,0,300.631,249.726,0.218354,209.286,234.071,0.183642,111.431,406.329,0.0570819,318.868,51.3807,0.821857,339.738,55.3029,0.844624,307.073,68.3705,0.181312,356.749,78.8222,0.738553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.264,57.8821,0.877991,321.489,111.447,0.693752,271.91,102.276,0.588649,218.409,150.543,0.597011,154.476,166.233,0.705844,373.701,121.858,0.62677,390.65,192.296,0.398268,395.872,222.309,0.678889,271.926,234.069,0.248219,236.695,224.948,0.220339,174.067,326.724,0.156867,114.041,412.894,0.296369,304.544,243.218,0.215716,239.305,346.3,0.0624919,204.051,435.019,0.0840096,309.808,47.4504,0.881041,328.064,48.787,0.868516,0,0,0,351.502,60.5176,0.75833,0,0,0,0,0,0,202.772,433.735,0.051973,97.0644,435.034,0.142991,97.0664,424.62,0.15567,108.813,416.779,0.14426
320.217,51.3955,0.819595,317.591,120.535,0.801501,266.675,110.09,0.718223,215.789,162.288,0.408259,200.123,193.648,0.564055,368.502,132.317,0.672919,380.257,192.316,0.461805,380.278,214.541,0.788977,269.327,235.394,0.333646,235.397,228.857,0.280107,185.794,262.779,0.212026,114.024,405.011,0.20459,303.238,244.529,0.321905,245.824,288.883,0.269075,196.238,423.304,0.257964,317.581,48.7794,0.811638,338.418,52.694,0.826073,0,0,0,354.123,77.5179,0.784217,162.31,442.845,0.107833,164.922,444.188,0.0870465,187.094,423.307,0.13526,91.8517,422.002,0.0998036,0,0,0,108.806,412.849,0.113963
320.249,52.6949,0.775994,317.591,120.586,0.782625,266.69,110.121,0.718024,215.832,161.005,0.512074,202.699,193.626,0.701106,369.752,133.622,0.648256,380.237,196.245,0.507462,378.941,214.503,0.7687,265.399,239.296,0.192293,230.173,224.958,0.18463,201.449,245.829,0.072793,0,0,0,300.619,254.957,0.178779,0,0,0,0,0,0,318.85,48.8156,0.627239,338.437,53.9892,0.782734,0,0,0,358.023,78.8165,0.734665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.791,52.6968,0.77499,318.866,121.85,0.777206,266.691,110.154,0.706933,213.21,157.071,0.654216,200.13,194.964,0.768,371.102,136.229,0.649601,380.267,193.663,0.580208,380.183,214.532,0.815991,274.511,243.199,0.326674,236.697,234.057,0.300811,191.01,260.168,0.331492,100.99,414.159,0.2967,308.47,253.633,0.280697,249.732,295.413,0.0900143,200.151,415.473,0.0941722,317.605,48.8174,0.738558,338.461,52.6741,0.791965,303.231,68.4003,0.24083,354.129,78.8145,0.72608,171.44,431.118,0.0636152,0,0,0,193.623,427.205,0.0541314,86.6312,429.808,0.114594,81.4021,419.372,0.140231,98.3792,421.969,0.1004
311.072,63.1386,0.579983,308.48,130.979,0.473675,264.083,119.261,0.335084,213.205,150.551,0.525628,151.834,164.907,0.736294,363.262,137.505,0.32134,386.733,176.662,0.201787,393.316,215.817,0.610619,253.642,258.87,0.151851,223.634,248.437,0.123788,154.494,350.213,0.0844467,114.035,412.863,0.0658766,283.662,270.611,0.130337,151.849,359.35,0.159529,107.491,427.206,0.257394,308.444,54.0222,0.571263,325.4,56.6043,0.621262,296.737,60.5541,0.0754937,350.233,67.0761,0.624438,94.4466,432.44,0.112701,0,0,0,94.4642,436.334,0.147958,0,0,0,0,0,0,0,0,0
317.637,56.6512,0.888374,318.884,111.443,0.742817,266.755,99.7054,0.695728,217.133,150.521,0.574539,151.871,162.353,0.797698,371.07,124.463,0.553409,390.7,191,0.44529,398.5,221.032,0.712292,257.572,248.43,0.180463,224.935,231.469,0.179058,154.478,350.201,0.146279,116.643,414.158,0.191286,296.689,260.17,0.172213,223.63,406.327,0.0523143,0,0,0,313.68,46.1828,0.846061,330.648,50.095,0.789841,305.805,50.0953,0.128758,354.126,64.4583,0.704833,0,0,0,0,0,0,0,0,0,97.078,432.427,0.0825498,0,0,0,117.936,420.683,0.0760635
0,0,0,305.842,127.065,0.16624,265.411,110.124,0.134146,222.305,142.743,0.190619,153.173,163.663,0.66197,360.662,128.381,0.123673,380.23,164.93,0.115702,391.98,214.49,0.484155,256.258,240.607,0.0681027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.246,64.4351,0.384664,317.577,106.203,0.380422,269.298,99.6671,0.351142,221.039,147.952,0.446747,158.364,164.922,0.706083,368.473,112.709,0.328968,384.128,161.024,0.360801,392.024,217.094,0.696328,266.685,235.374,0.197757,234.08,226.245,0.190448,164.934,337.168,0.126736,119.227,414.147,0.183495,296.71,245.831,0.183896,232.749,356.738,0.0998755,207.98,431.12,0.0513648,309.741,55.2817,0.410944,326.729,56.5799,0.419791,299.352,59.2055,0.0859793,350.252,65.7055,0.537878,0,0,0,0,0,0,0,0,0,108.8,425.917,0.0712364,106.195,423.282,0.0787738,117.936,418.084,0.0944341
318.842,53.9851,0.867687,318.876,121.869,0.778978,266.719,111.403,0.700492,214.511,155.786,0.523588,201.413,193.673,0.720919,371.061,137.505,0.650503,380.252,193.614,0.466568,381.507,215.796,0.797168,274.524,241.911,0.265824,236.696,232.77,0.241354,190.987,254.948,0.150233,0,0,0,308.448,254.932,0.248702,244.538,296.714,0.117457,213.189,423.267,0.119304,316.265,48.8009,0.761085,333.253,54.0058,0.809505,0,0,0,351.542,77.5363,0.796086,0,0,0,0,0,0,215.807,437.627,0.0509347,0,0,0,0,0,0,0,0,0
329.394,54.0185,0.819241,317.64,123.139,0.784519,266.663,111.404,0.724447,214.509,158.389,0.520661,201.426,194.92,0.727561,371.102,138.778,0.646856,380.246,194.924,0.554553,373.701,214.562,0.75944,275.851,240.605,0.301097,239.299,234.075,0.271492,188.42,260.179,0.169878,0,0,0,309.751,252.34,0.246899,0,0,0,0,0,0,325.398,48.8228,0.742463,347.595,55.2983,0.799534,308.474,69.7042,0.560259,359.389,80.1164,0.751009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,292.805,137.507,0.417643,253.646,138.811,0.284788,213.214,151.925,0.366488,151.857,166.244,0.635047,338.463,132.31,0.210861,371.096,137.516,0.247306,392.004,214.496,0.63611,252.339,245.818,0.124211,223.645,236.687,0.128427,168.83,337.16,0.110396,115.338,414.167,0.138999,279.741,257.561,0.109243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6775,433.736,0.0670752,98.3655,424.615,0.0744242,0,0,0
317.64,50.1043,0.837158,317.543,120.566,0.765478,265.374,110.105,0.712971,213.228,158.391,0.399621,201.424,193.658,0.680899,369.784,132.332,0.65432,381.55,188.412,0.469181,381.581,214.515,0.825937,279.746,239.304,0.255633,241.912,232.767,0.227796,192.303,264.085,0.118842,0,0,0,317.603,252.344,0.232879,241.916,299.329,0.0656737,210.594,420.678,0.0792076,316.271,47.5412,0.69465,334.553,50.1199,0.768905,0,0,0,351.572,78.7923,0.767042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316.307,57.8916,0.860491,317.566,119.25,0.638085,269.333,107.503,0.547794,214.532,150.534,0.53693,154.48,166.208,0.699171,363.265,129.71,0.540802,389.33,187.101,0.345193,394.603,222.329,0.684308,253.633,247.128,0.232225,223.651,234.08,0.210277,158.396,350.229,0.126749,115.331,416.763,0.186841,281.058,262.79,0.219056,232.762,364.569,0.0947671,193.617,449.385,0.0624637,311.072,47.4992,0.802066,329.291,51.3695,0.812177,0,0,0,351.494,67.0099,0.720591,0,0,0,0,0,0,0,0,0,102.27,429.808,0.100181,98.3748,422.001,0.122376,112.717,423.275,0.0915787
363.293,61.8426,0.717629,326.703,120.56,0.76501,275.867,106.167,0.669856,222.301,147.936,0.504082,198.858,191.027,0.74348,374.983,138.829,0.650819,382.855,215.807,0.404623,338.479,190.992,0.109782,268.008,234.049,0.383533,235.398,221.018,0.319053,193.61,258.865,0.136775,0,0,0,299.329,244.529,0.350431,245.846,287.576,0.237521,206.669,421.984,0.155853,358.007,56.5588,0.763869,375.005,67.0801,0.656301,331.933,65.753,0.670598,376.293,89.237,0.502834,191.023,442.845,0.0517853,0,0,0,198.845,440.231,0.072631,0,0,0,0,0,0,0,0,0
316.251,57.9164,0.865983,321.514,117.942,0.666664,275.797,107.516,0.555835,219.72,149.258,0.519474,153.157,163.642,0.728254,371.104,128.351,0.566678,390.628,196.222,0.540216,398.487,223.605,0.696281,266.712,238.003,0.203425,235.393,223.625,0.182215,163.614,334.554,0.105708,116.648,412.865,0.0785111,296.71,252.348,0.20275,159.694,344.995,0.0748611,107.472,427.206,0.23063,309.79,47.515,0.852816,328.076,51.4075,0.809831,0,0,0,351.525,65.7162,0.696312,89.2203,437.629,0.0770069,0,0,0,95.7689,432.419,0.108497,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,260.171,134.903,0.146462,223.654,150.574,0.180168,151.906,166.242,0.598559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,308.463,138.817,0.191824,261.475,138.832,0.139699,221.018,150.551,0.232791,153.179,162.37,0.595743,0,0,0,0,0,0,0,0,0,245.839,256.266,0.124694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.623,69.6446,0.312434,318.88,123.148,0.443465,270.619,110.115,0.351625,219.723,150.564,0.462601,155.767,163.607,0.689239,367.185,132.3,0.332491,390.627,189.705,0.243754,398.49,221.006,0.674324,265.407,239.31,0.291166,232.78,224.941,0.281031,163.627,338.475,0.189262,111.415,419.369,0.283185,296.714,253.643,0.270012,236.697,365.869,0.0875907,0,0,0,311.048,57.903,0.376312,328.05,59.2245,0.344443,300.615,60.5366,0.195337,350.185,67.0837,0.431645,0,0,0,0,0,0,0,0,0,102.275,431.113,0.155326,98.3394,423.299,0.174608,108.783,425.895,0.137075
380.162,85.3307,0.788345,331.952,124.473,0.715766,284.962,107.498,0.67565,223.64,150.589,0.466491,181.903,175.364,0.580788,382.82,142.769,0.659845,389.368,214.503,0.342991,388.058,223.664,0.465605,269.319,235.364,0.415906,234.073,221.042,0.372567,174.041,296.707,0.236015,106.177,412.857,0.310558,303.237,248.422,0.3562,241.9,298.002,0.186583,211.901,418.068,0.127704,375.018,73.5583,0.743359,389.316,82.7148,0.724643,350.21,68.3827,0.797189,390.635,97.0342,0.356466,0,0,0,0,0,0,205.359,423.28,0.062588,76.194,423.287,0.181942,77.4875,415.471,0.207965,103.592,421.992,0.151262
331.964,55.3257,0.766647,318.863,125.747,0.737989,266.71,114.018,0.663025,215.834,162.325,0.358817,201.43,194.925,0.562483,369.827,138.788,0.668142,381.536,206.669,0.349029,381.501,223.618,0.352338,277.111,239.296,0.348431,241.919,232.757,0.31679,185.786,258.888,0.348382,102.274,411.551,0.279797,307.147,248.446,0.30704,247.146,298.011,0.233812,207.973,423.285,0.169624,326.747,48.8226,0.788829,347.619,56.6095,0.819137,308.529,68.3668,0.680018,358.002,86.6303,0.744289,0,0,0,0,0,0,196.239,431.104,0.0654001,80.1132,429.817,0.155301,78.7787,421.977,0.176987,98.3618,420.68,0.134197
317.546,56.5781,0.908161,320.233,116.61,0.712391,275.787,108.836,0.65336,223.607,150.531,0.513,153.216,164.941,0.72608,369.761,120.607,0.685929,384.151,185.813,0.531031,395.867,223.609,0.746629,282.366,239.308,0.242243,247.13,224.964,0.225703,194.944,251.041,0.0701542,115.318,412.855,0.0881867,313.664,249.741,0.23588,205.393,243.199,0.0604731,0,0,0,312.368,46.2085,0.89361,330.677,50.1116,0.801436,0,0,0,351.55,68.3903,0.817633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324.099,56.5594,0.828604,318.858,121.832,0.787253,266.715,110.135,0.739451,213.169,159.698,0.547609,198.861,194.929,0.736312,369.771,134.892,0.646286,380.262,193.604,0.532073,378.905,214.474,0.802377,266.723,241.897,0.287681,235.375,228.849,0.236229,196.225,260.169,0.0947643,0,0,0,299.316,253.66,0.274498,241.907,311.071,0.111124,193.64,425.905,0.229274,318.926,50.0685,0.800891,338.481,55.2855,0.863784,0,0,0,358.006,78.7531,0.767294,162.323,442.84,0.163912,175.344,444.209,0.139834,191.009,429.816,0.0819846,0,0,0,0,0,0,0,0,0
317.605,57.8833,0.936348,316.272,120.609,0.685757,270.629,111.414,0.57087,222.301,149.228,0.596399,151.911,164.942,0.72899,360.657,130.987,0.633029,389.328,177.954,0.446683,394.586,222.337,0.727418,261.492,234.085,0.224707,232.753,222.324,0.21915,172.776,328.037,0.142201,111.41,423.303,0.231744,292.807,251.047,0.199495,236.68,344.989,0.0850475,196.24,435.049,0.0553355,312.362,47.528,0.856608,329.372,53.969,0.853236,304.537,55.3137,0.109273,350.23,69.6481,0.812647,0,0,0,0,0,0,0,0,0,98.3494,438.931,0.114675,95.7573,432.419,0.123348,99.703,437.622,0.111853
0,0,0,0,0,0,258.883,136.21,0.107263,222.324,146.646,0.200942,153.173,164.943,0.610023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.179,55.3266,0.775846,317.607,120.613,0.743528,266.691,110.157,0.683276,214.525,157.099,0.474071,201.408,193.647,0.625697,371.071,136.199,0.638208,381.49,193.607,0.494112,375.021,215.801,0.746008,283.67,235.385,0.337172,247.133,227.559,0.289291,193.631,254.963,0.172781,0,0,0,318.889,245.83,0.277092,252.345,292.793,0.0826927,202.773,412.866,0.0863418,318.909,53.9775,0.387643,335.834,56.6099,0.743571,305.812,73.5552,0.0996557,354.123,86.6229,0.661316,0,0,0,0,0,0,197.546,421.975,0.0614608,0,0,0,0,0,0,0,0,0
324.124,53.9705,0.766956,318.846,120.607,0.7731,266.667,110.123,0.719646,217.112,163.607,0.518559,198.839,194.963,0.765989,371.054,134.928,0.65528,380.263,192.342,0.459055,380.18,214.533,0.795218,266.702,235.393,0.392958,234.093,224.961,0.327884,163.621,317.593,0.146176,100.978,412.817,0.325839,299.34,245.838,0.358199,245.842,290.174,0.246764,202.731,433.724,0.229786,318.934,47.5195,0.75917,339.765,53.9764,0.816208,304.55,67.0562,0.067816,358.043,78.849,0.778761,172.735,442.861,0.0691995,197.532,454.62,0.0610514,194.947,442.845,0.107699,86.6157,432.408,0.138348,80.1147,420.675,0.164966,97.0683,419.374,0.121291
317.62,56.6333,0.919672,321.49,116.639,0.716666,275.848,108.8,0.657001,223.615,150.515,0.556413,158.379,163.662,0.72771,369.773,121.89,0.669953,390.643,188.416,0.56959,398.513,223.625,0.701136,286.264,235.395,0.238073,248.441,224.932,0.209461,181.887,291.494,0.176246,110.121,418.067,0.342694,318.9,247.125,0.22469,258.879,286.274,0.118039,204.066,432.428,0.0724073,312.389,47.4396,0.886786,329.395,48.7939,0.855991,304.518,51.3953,0.10774,350.269,67.0842,0.831675,0,0,0,0,0,0,0,0,0,107.481,433.727,0.300938,97.0407,429.798,0.313425,108.774,424.591,0.161726
318.913,50.1095,0.847066,318.887,120.615,0.779014,266.687,110.093,0.707,213.227,157.099,0.462797,202.715,193.655,0.658983,371.124,136.2,0.654917,381.566,200.137,0.35302,381.54,213.248,0.76506,277.112,239.302,0.398736,241.92,232.785,0.360169,188.409,256.253,0.336172,100.974,416.748,0.294019,307.163,247.142,0.364242,248.434,287.571,0.349769,205.356,423.303,0.199376,316.299,47.5435,0.751034,335.871,51.3731,0.787484,0,0,0,352.838,77.5006,0.814698,0,0,0,0,0,0,194.929,427.204,0.0897774,87.9194,432.443,0.156287,82.6981,424.595,0.187508,99.6901,423.282,0.136496
321.527,56.555,0.847148,318.878,121.842,0.734037,267.984,112.717,0.608168,214.523,153.186,0.408599,200.151,193.682,0.722179,369.823,131.027,0.645684,381.516,191.018,0.536338,378.907,214.475,0.797136,275.822,236.691,0.213646,237.988,228.862,0.203662,191.018,261.477,0.0832642,0,0,0,311.065,247.116,0.189303,257.584,269.326,0.0559839,202.76,423.261,0.11558,318.858,50.0862,0.780247,338.435,55.2781,0.857968,0,0,0,356.708,77.5102,0.749359,0,0,0,0,0,0,196.23,432.395,0.0662041,0,0,0,0,0,0,0,0,0
325.428,57.8679,0.199062,316.259,115.322,0.412523,266.689,108.801,0.389934,214.54,159.695,0.28461,200.129,193.662,0.580413,368.485,124.483,0.422041,371.126,177.965,0.345767,351.498,89.2114,0.700844,268.005,240.61,0.137527,234.081,232.771,0.120924,189.7,278.451,0.0633965,98.371,418.069,0.120934,299.321,251.038,0.122509,0,0,0,0,0,0,322.796,51.3846,0.195384,338.438,54.0039,0.168991,308.441,63.1295,0.060414,352.837,68.3398,0.106435,0,0,0,0,0,0,0,0,0,86.6107,432.41,0.0887391,81.4111,425.907,0.101976,0,0,0
360.644,77.4592,0.49736,329.335,120.561,0.490425,287.571,104.892,0.420385,224.957,149.242,0.13115,204.061,168.842,0.0857237,372.403,140.08,0.485267,380.215,209.284,0.131294,0,0,0,277.134,213.199,0.110778,247.13,200.152,0.0925987,193.661,254.958,0.094478,114.039,398.506,0.0651732,301.934,228.861,0.119094,249.75,313.674,0.0658199,224.935,416.75,0.0596333,358.011,67.0561,0.483396,371.068,77.5193,0.491296,337.178,68.3988,0.517259,376.294,98.3524,0.346024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.688,56.5823,0.823761,318.915,124.487,0.744747,268.006,111.427,0.653584,214.547,170.144,0.415756,202.707,196.229,0.591763,372.41,140.091,0.682995,378.904,206.704,0.629368,342.383,231.472,0.739814,275.851,245.818,0.270331,240.591,236.679,0.234128,183.168,252.34,0.160666,0,0,0,309.774,257.567,0.275647,0,0,0,0,0,0,325.431,53.9776,0.767572,346.292,56.6524,0.798127,308.481,69.6488,0.603509,359.296,87.9113,0.754215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,307.16,120.543,0.292813,265.373,106.207,0.300154,222.308,150.556,0.322635,153.174,163.642,0.698512,359.332,133.592,0.182508,380.257,167.525,0.104264,393.323,215.822,0.521899,258.872,232.767,0.117285,226.243,227.543,0.132827,168.827,337.155,0.0909263,119.208,414.167,0.102549,295.399,243.218,0.129488,248.434,338.475,0.0539651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.971,48.832,0.820319,318.857,120.607,0.800372,266.69,110.165,0.731512,215.804,159.699,0.517067,200.171,193.624,0.756559,371.052,133.583,0.687252,380.243,192.35,0.56514,380.196,214.486,0.823106,275.828,249.74,0.26426,239.298,239.296,0.208776,159.689,330.654,0.112129,0,0,0,312.369,262.791,0.243513,0,0,0,0,0,0,318.865,47.4919,0.682651,338.429,51.3709,0.798305,0,0,0,355.426,78.8154,0.744656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
