keypoint_1_x,keypoint_1_y,keypoint_1_z,keypoint_2_x,keypoint_2_y,keypoint_2_z,keypoint_3_x,keypoint_3_y,keypoint_3_z,keypoint_4_x,keypoint_4_y,keypoint_4_z,keypoint_5_x,keypoint_5_y,keypoint_5_z,keypoint_6_x,keypoint_6_y,keypoint_6_z,keypoint_7_x,keypoint_7_y,keypoint_7_z,keypoint_8_x,keypoint_8_y,keypoint_8_z,keypoint_9_x,keypoint_9_y,keypoint_9_z,keypoint_10_x,keypoint_10_y,keypoint_10_z,keypoint_11_x,keypoint_11_y,keypoint_11_z,keypoint_12_x,keypoint_12_y,keypoint_12_z,keypoint_13_x,keypoint_13_y,keypoint_13_z,keypoint_14_x,keypoint_14_y,keypoint_14_z,keypoint_15_x,keypoint_15_y,keypoint_15_z,keypoint_16_x,keypoint_16_y,keypoint_16_z,keypoint_17_x,keypoint_17_y,keypoint_17_z,keypoint_18_x,keypoint_18_y,keypoint_18_z,keypoint_19_x,keypoint_19_y,keypoint_19_z,keypoint_20_x,keypoint_20_y,keypoint_20_z,keypoint_21_x,keypoint_21_y,keypoint_21_z,keypoint_22_x,keypoint_22_y,keypoint_22_z,keypoint_23_x,keypoint_23_y,keypoint_23_z,keypoint_24_x,keypoint_24_y,keypoint_24_z,keypoint_25_x,keypoint_25_y,keypoint_25_z
1139.45,230.15,0.843419,1166.13,353.649,0.777145,1045.45,338.953,0.769213,977.713,497.931,0.64067,1116.04,350.737,0.730272,1295.54,368.489,0.671639,1336.69,556.823,0.731161,1230.78,530.35,0.768683,1071.96,603.875,0.575012,995.282,583.313,0.482774,874.677,818.717,0.473264,762.722,1074.88,0.0578266,1157.15,627.423,0.514919,1010.07,856.94,0.595008,0,0,0,1118.98,218.18,0.893455,1163.14,206.553,0.873815,1101.3,238.856,0.116274,1227.83,230.143,0.783864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.89,200.783,0.870582,1142.57,365.525,0.81219,1018.87,356.599,0.686583,912.924,480.247,0.60525,927.623,556.74,0.839114,1280.8,385.945,0.717844,1333.88,556.833,0.751791,1283.68,683.315,0.742586,1051.26,656.819,0.547995,968.833,642.105,0.502625,868.792,812.857,0.632608,0,0,0,1136.61,671.544,0.508219,1027.7,848.147,0.66598,0,0,0,1160.04,188.917,0.854722,1207.28,197.724,0.914176,1116.08,235.917,0.765308,1233.75,247.677,0.813169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186.58,241.844,0.865751,1186.71,350.771,0.78362,1065.95,336.066,0.739165,980.664,483.213,0.582916,1121.86,365.472,0.766781,1310.24,368.4,0.678425,1342.65,562.614,0.745479,1280.83,447.917,0.769201,1077.75,606.834,0.5512,998.208,592.05,0.48314,880.607,804.02,0.515408,759.844,1074.87,0.063116,1157.16,627.448,0.508364,1015.94,859.949,0.594649,0,0,0,1169.03,218.235,0.854037,1213.22,221.333,0.914073,1145.51,224.272,0.253505,1266.17,247.683,0.831714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.91,200.785,0.862427,1142.59,365.519,0.802458,1018.79,353.737,0.660577,924.719,489.064,0.659347,927.641,556.746,0.835695,1280.82,383.128,0.708458,1336.77,553.917,0.747691,1280.84,680.353,0.739056,1065.98,650.943,0.568179,977.639,639.177,0.52719,871.709,812.832,0.619207,0,0,0,1145.4,668.551,0.526721,1024.65,856.87,0.681882,0,0,0,1160.07,188.884,0.857904,1210.04,197.77,0.915689,1118.82,230.091,0.765536,1236.61,247.697,0.781114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157.21,230.106,0.837249,1139.6,359.507,0.815327,1015.91,341.926,0.679675,857.022,421.368,0.623328,730.388,433.15,0.799728,1263.23,371.36,0.66384,1330.92,553.88,0.793398,1236.57,577.51,0.788547,1071.94,633.331,0.575493,992.383,618.598,0.507823,892.287,771.605,0.664446,780.404,1074.88,0.128122,1160.08,648.071,0.491708,1024.8,833.512,0.663073,0,0,0,1139.55,206.58,0.889881,1186.57,218.343,0.90628,1107.2,224.214,0.720594,1219.06,244.867,0.811442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142.62,238.861,0.858097,1142.51,350.802,0.810414,1021.79,341.908,0.76465,951.188,483.314,0.778761,1030.67,506.851,0.744468,1269.03,362.618,0.699369,1333.89,536.195,0.667944,1286.72,550.837,0.683071,1074.87,618.55,0.585084,998.329,597.965,0.562021,871.697,745.206,0.640015,777.542,1074.87,0.355842,1160.15,633.341,0.518545,1024.81,815.826,0.633556,0,0,0,1127.76,218.223,0.846084,1171.94,221.137,0.873139,1095.56,230.146,0.802018,1216.03,244.86,0.858998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.541,1074.91,0.128679
1139.45,230.156,0.843116,1166.13,353.655,0.776495,1045.45,338.949,0.770041,977.738,497.89,0.639799,1116.09,347.85,0.742565,1295.54,368.492,0.672416,1333.88,556.812,0.736328,1230.79,530.358,0.769506,1074.73,603.868,0.575965,995.266,586.177,0.484109,877.612,812.877,0.486623,762.773,1074.88,0.0523164,1157.15,627.425,0.514398,1013.02,854.038,0.58446,0,0,0,1118.97,218.186,0.894422,1163.13,206.553,0.872666,1101.3,238.874,0.115599,1227.79,230.123,0.78406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.86,206.605,0.832729,1142.51,365.515,0.821354,1015.91,353.697,0.666598,927.486,492.034,0.650556,927.634,556.766,0.842317,1277.84,386.041,0.700154,1330.76,553.928,0.792318,1274.95,671.55,0.772616,1057.16,665.672,0.563597,971.773,648.058,0.516624,868.773,812.949,0.666564,777.534,1074.87,0.0592176,1142.44,677.469,0.509589,1024.74,857.039,0.70087,0,0,0,1160.06,194.654,0.879731,1210.04,200.527,0.928311,1116.07,232.974,0.76344,1233.74,247.725,0.838009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171.98,203.581,0.861788,1142.64,365.373,0.812533,1018.8,350.738,0.6638,927.652,494.922,0.652416,927.605,556.787,0.840369,1283.68,380.186,0.690293,1319.12,553.926,0.748294,1271.95,674.6,0.754254,1068.81,656.875,0.559372,977.674,645.051,0.530719,877.506,809.814,0.650573,0,0,0,1148.36,671.639,0.504632,1036.52,839.415,0.652414,0,0,0,1157.15,191.748,0.838145,1207.29,197.787,0.918005,1115.95,238.873,0.792775,1236.65,247.696,0.762951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157.19,232.981,0.830527,1139.65,359.579,0.8228,1015.94,341.952,0.68322,859.893,418.496,0.62199,730.374,433.179,0.800484,1266.14,371.413,0.657059,1330.89,553.946,0.798562,1236.56,577.514,0.802124,1077.69,624.495,0.574987,998.286,603.928,0.507864,892.267,762.865,0.667513,777.49,1074.87,0.125554,1163.02,645.124,0.499525,1036.49,815.786,0.46708,0,0,0,1139.54,209.506,0.882713,1186.51,221.102,0.902732,1107.16,224.242,0.761055,1218.98,244.879,0.818248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.89,203.605,0.849827,1142.61,365.358,0.817064,1021.8,347.828,0.711211,927.516,480.2,0.625368,927.638,556.769,0.844025,1280.73,383.036,0.691726,1330.79,550.916,0.736628,1283.67,665.695,0.816074,1057.15,656.845,0.541833,971.794,642.074,0.513993,862.878,830.493,0.688557,0,0,0,1142.44,674.498,0.511392,1021.87,857.018,0.70444,0,0,0,1157.19,191.802,0.847632,1210.03,197.768,0.921333,1115.99,241.852,0.829852,1236.69,244.889,0.733698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133.68,233.032,0.820214,1165.96,347.87,0.788646,1045.34,338.884,0.754532,977.775,486.178,0.702908,1115.9,350.801,0.715847,1286.72,368.446,0.676497,1330.98,556.723,0.773063,1230.69,530.193,0.781085,1074.85,603.83,0.551421,998.268,583.24,0.493185,883.59,801.065,0.58988,762.797,1074.88,0.0888327,1160.06,624.528,0.509611,1010,856.97,0.602363,0,0,0,1118.83,215.35,0.886174,1162.97,209.426,0.875228,0,0,0,1216.17,224.349,0.819468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142.36,230.034,0.891032,1142.62,344.922,0.809308,1024.7,336.079,0.747035,942.373,483.101,0.752496,1021.79,515.548,0.790049,1272.03,362.519,0.701075,1333.76,533.284,0.714972,1280.89,550.782,0.692878,1071.92,606.806,0.563277,998.246,583.293,0.534124,880.511,745.152,0.652659,783.337,1074.87,0.257598,1151.35,627.43,0.488858,1024.65,833.386,0.643878,0,0,0,1121.98,209.52,0.841627,1166.2,215.401,0.880867,1101.26,227.085,0.427988,1216.16,244.852,0.844734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.477,1074.91,0.0801647
1192.58,241.866,0.864701,1183.72,359.475,0.779477,1068.9,336.085,0.763774,989.471,489.121,0.692106,1107.14,368.462,0.734811,1298.52,377.255,0.636389,1342.64,562.617,0.72912,1277.82,459.757,0.739572,1077.71,603.916,0.552928,1001.14,586.206,0.493704,883.492,792.249,0.504008,0,0,0,1151.31,627.426,0.502785,1007.1,856.964,0.575987,0,0,0,1186.45,218.289,0.893018,1230.66,224.19,0.903893,1151.3,227.186,0.635907,1271.94,256.529,0.75617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166.02,227.173,0.912362,1168.95,362.366,0.776279,1048.43,341.862,0.759822,933.608,497.875,0.753997,1074.77,406.609,0.72944,1298.43,380.158,0.59683,1342.6,565.614,0.743718,1283.81,459.716,0.782515,1071.89,618.508,0.575049,992.368,598.03,0.498414,880.53,803.999,0.582861,0,0,0,1148.4,633.273,0.516378,1021.77,815.756,0.649958,0,0,0,1157.2,209.485,0.829358,1195.51,218.349,0.863074,1136.53,230.108,0.104487,1254.34,250.674,0.84594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192.62,238.92,0.85159,1186.54,347.83,0.784809,1065.96,335.996,0.746699,983.611,483.147,0.719374,1110.07,368.371,0.720535,1307.32,365.473,0.65858,1345.52,562.634,0.738341,1274.89,459.637,0.777608,1074.81,594.96,0.556357,998.192,574.369,0.513783,874.682,806.959,0.5307,0,0,0,1157.21,618.557,0.485104,1015.91,859.931,0.493124,0,0,0,1183.63,218.216,0.885972,1227.79,221.348,0.898582,1148.43,227.194,0.663725,1266.11,250.631,0.817155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166.08,235.992,0.848232,1139.5,353.648,0.796653,1012.98,335.922,0.666581,859.984,412.625,0.611221,724.59,433.118,0.775288,1269.05,368.508,0.671859,1339.7,556.773,0.710182,1245.5,486.204,0.723203,1065.95,618.6,0.603188,989.385,603.835,0.535364,889.415,762.833,0.628619,780.488,1074.87,0.0946851,1139.56,633.293,0.523928,1045.35,812.951,0.654405,0,0,0,1148.33,209.482,0.831032,1192.54,218.327,0.886682,1113.01,221.35,0.859731,1230.77,244.738,0.846723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.86,203.558,0.852592,1142.52,365.394,0.82538,1021.78,347.837,0.695521,921.729,483.24,0.630088,927.614,553.971,0.847521,1274.93,383.027,0.688782,1339.65,550.974,0.753529,1286.71,674.534,0.731345,1051.22,656.871,0.532534,965.862,644.992,0.504727,868.763,812.907,0.632617,0,0,0,1136.62,668.69,0.502569,1027.71,856.976,0.650086,0,0,0,1160.02,191.783,0.855911,1207.27,197.721,0.916861,1118.87,233.035,0.756996,1236.62,244.761,0.76346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171.87,203.525,0.874201,1142.53,365.389,0.823961,1015.95,350.75,0.663051,924.713,495.008,0.647625,927.671,556.775,0.834065,1277.92,380.192,0.707719,1330.98,550.826,0.781543,1283.66,668.636,0.828042,1068.98,653.929,0.555243,980.654,642.124,0.504749,877.572,801.053,0.626269,0,0,0,1151.28,671.538,0.495487,1021.84,857.077,0.693138,0,0,0,1157.19,188.91,0.838522,1207.17,197.779,0.914439,1118.85,227.207,0.746555,1236.61,244.882,0.76063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.83,203.544,0.863351,1142.61,365.404,0.805939,1018.78,353.659,0.665235,924.709,492.008,0.700401,927.624,556.826,0.829868,1283.83,383.061,0.680077,1319.04,553.834,0.74607,1271.94,674.517,0.754827,1063.03,668.549,0.578059,974.698,650.93,0.530109,862.978,824.605,0.636008,0,0,0,1142.5,686.227,0.525131,1024.76,851.064,0.661011,0,0,0,1160.04,188.866,0.850112,1207.27,197.737,0.921485,1115.99,238.87,0.78122,1236.61,244.849,0.765094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145.48,232.962,0.849824,1177.8,356.672,0.739082,1054.23,338.945,0.738963,968.815,486.107,0.734036,1107.11,368.37,0.770741,1304.35,377.229,0.563541,1345.54,559.758,0.687139,1283.8,459.668,0.781108,1074.77,618.524,0.568638,995.338,600.893,0.494981,880.56,806.912,0.587605,762.808,1074.88,0.0827911,1148.38,630.405,0.514003,1018.91,824.62,0.612573,0,0,0,1142.36,215.287,0.888025,1180.78,218.332,0.869742,0,0,0,1245.54,244.884,0.824709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177.77,203.619,0.841454,1142.59,365.413,0.817859,1018.82,347.88,0.678017,927.538,500.781,0.713625,927.467,556.87,0.808294,1280.83,383.155,0.710199,1333.75,553.897,0.753269,1286.67,683.333,0.74428,1065.98,647.979,0.591835,977.731,633.264,0.55352,871.741,809.866,0.711351,0,0,0,1145.43,665.601,0.51436,1027.67,842.282,0.641633,0,0,0,1160.09,194.626,0.868476,1210.05,197.831,0.91764,1118.9,230.032,0.724478,1233.74,250.694,0.801877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151.29,235.99,0.823831,1139.46,359.558,0.806289,1010.05,341.897,0.676409,854.011,421.442,0.622038,727.484,433.2,0.789144,1263.21,371.316,0.671061,1324.93,527.395,0.678438,1375,648.004,0.795426,1071.92,624.451,0.571792,992.331,603.887,0.496716,883.549,783.398,0.654593,783.319,1074.87,0.085548,1160.15,645.083,0.489231,1045.38,815.837,0.639834,0,0,0,1136.58,215.364,0.875497,1180.71,221.118,0.878299,1098.44,227.248,0.762217,1216.03,244.916,0.846925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163.15,230.097,0.882615,1139.54,359.484,0.815532,1015.95,341.803,0.704369,857.008,415.566,0.645051,724.608,433.079,0.803113,1266.16,368.454,0.678699,1333.78,550.969,0.778417,1236.56,577.38,0.820414,1071.83,621.469,0.614801,995.239,600.947,0.544545,883.528,777.547,0.6614,771.66,1074.88,0.169645,1154.23,642.088,0.510455,1039.49,824.574,0.567146,0,0,0,1142.51,212.352,0.886618,1189.51,218.267,0.904879,1110.14,227.227,0.806865,1224.93,247.608,0.831918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186.67,236,0.873102,1183.58,359.598,0.780033,1062.98,338.901,0.739279,980.684,486.211,0.669115,1119.05,365.471,0.740468,1298.43,383.097,0.650634,1342.64,571.44,0.734672,1283.76,459.688,0.756256,1074.79,618.533,0.570754,998.2,597.935,0.49219,883.431,795.203,0.592878,759.904,1074.88,0.0717731,1151.27,636.255,0.503229,1012.96,853.975,0.598845,0,0,0,1169.08,212.441,0.836245,1213.27,221.213,0.913479,1145.4,224.245,0.402095,1269.09,247.619,0.816768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192.51,244.726,0.893147,1189.51,347.833,0.770855,1068.8,333.062,0.748646,986.495,480.212,0.731321,1136.56,365.533,0.73513,1319.12,371.352,0.619945,1348.42,559.783,0.706676,1277.84,459.787,0.767398,1074.76,595.062,0.545846,995.262,574.384,0.497054,880.516,792.249,0.595787,762.724,1074.87,0.0812115,1154.26,621.468,0.498635,1013.02,845.241,0.577493,0,0,0,1183.58,221.087,0.88494,1227.77,224.265,0.888403,1148.33,227.115,0.644553,1274.89,250.774,0.768827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.89,203.644,0.843935,1145.37,365.376,0.804243,1021.74,347.774,0.698708,927.513,483.24,0.658574,927.537,553.893,0.842363,1280.85,383.104,0.689779,1319.12,553.879,0.746685,1274.86,677.469,0.746924,1060.03,653.915,0.535609,974.619,639.18,0.502358,874.679,812.945,0.668503,774.56,1074.88,0.0538383,1142.44,671.593,0.50194,1021.83,859.847,0.681025,0,0,0,1160.02,191.768,0.854011,1210.08,197.802,0.933672,1115.95,241.78,0.823061,1236.65,247.787,0.765206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142.56,230.083,0.875908,1139.6,359.541,0.826273,1012.95,342.024,0.701336,930.533,477.335,0.664183,868.791,515.593,0.711958,1272.03,368.447,0.670688,1310.25,544.966,0.693593,1263.21,630.35,0.695827,1066,651.014,0.576796,977.771,630.393,0.546519,880.474,818.746,0.651707,777.559,1074.88,0.0986276,1142.59,674.547,0.499848,1027.71,854.017,0.647123,0,0,0,1127.82,212.377,0.820877,1171.94,218.225,0.86073,1104.19,227.166,0.562768,1219.03,244.772,0.836961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180.79,203.629,0.856861,1142.59,365.465,0.807687,1018.86,350.771,0.664999,924.642,483.187,0.700528,927.5,556.729,0.836389,1277.86,383.142,0.70148,1330.98,553.733,0.781616,1286.76,680.437,0.746972,1063,651.009,0.53198,977.615,636.257,0.519975,865.79,818.706,0.625675,0,0,0,1142.55,671.538,0.492487,1027.69,853.967,0.629316,0,0,0,1162.95,191.768,0.892834,1210.16,197.818,0.921446,1119.01,224.293,0.769521,1236.6,247.642,0.774634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171.99,200.765,0.878349,1142.58,365.537,0.809843,1018.84,356.609,0.676353,918.827,486.201,0.617089,927.608,556.739,0.839305,1280.76,385.951,0.702651,1333.76,553.923,0.772196,1286.65,674.521,0.77789,1051.26,662.71,0.534894,968.781,645.068,0.503476,868.761,812.759,0.640726,0,0,0,1139.45,674.479,0.490509,1030.67,845.262,0.650068,0,0,0,1160.03,188.914,0.849498,1207.28,197.753,0.914324,1118.85,233.055,0.74802,1233.79,247.754,0.819525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168.96,224.35,0.865297,1177.74,350.717,0.73737,1060.03,321.3,0.650772,889.397,394.956,0.567012,727.497,409.67,0.776164,1301.34,380.11,0.643994,1342.66,556.744,0.747738,1280.86,480.107,0.817457,1074.75,618.552,0.600581,998.19,597.959,0.547406,892.303,756.954,0.596595,768.723,1074.88,0.146058,1151.31,639.14,0.528464,1045.35,809.895,0.667532,0,0,0,1162.99,200.645,0.917691,1201.32,203.659,0.837244,0,0,0,1263.14,230.107,0.749639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166.17,203.648,0.889789,1142.58,362.4,0.826797,1021.84,341.879,0.769129,930.471,468.461,0.647426,924.614,547.888,0.8235,1277.9,374.33,0.674846,1310.35,545.029,0.735331,1266.12,630.315,0.747882,1051.27,668.587,0.535559,968.806,642.161,0.502059,877.617,812.879,0.605343,0,0,0,1139.48,692.162,0.497742,1024.83,862.869,0.644675,0,0,0,1148.32,194.627,0.857673,1201.31,197.741,0.88817,1113.03,238.919,0.785845,1233.77,244.799,0.802053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119.01,221.141,0.902851,1145.52,347.872,0.739131,1045.29,335.97,0.610328,924.625,477.365,0.745141,1030.63,315.515,0.747925,1263.23,368.37,0.709642,1336.72,556.864,0.770207,1263.25,465.513,0.737705,1071.8,600.914,0.609505,992.328,589.166,0.535246,886.467,762.8,0.604604,780.459,1074.87,0.0936814,1148.34,621.479,0.51789,1045.33,809.841,0.674179,974.657,1074.88,0.0642515,1115.82,194.786,0.910385,1154.23,200.563,0.891511,0,0,0,1216.08,224.197,0.803285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163.15,230.147,0.871552,1139.55,359.485,0.811643,1018.78,341.822,0.704894,857.009,415.562,0.658563,727.442,433.065,0.801806,1266.14,368.444,0.685517,1333.79,550.963,0.778441,1233.77,577.402,0.817766,1068.96,621.423,0.616312,992.359,600.905,0.550542,883.61,774.585,0.657453,771.637,1074.88,0.157185,1151.28,642.077,0.507636,1039.47,827.541,0.595284,0,0,0,1142.5,212.406,0.89385,1189.49,218.297,0.9072,1110.12,227.219,0.808758,1224.92,244.906,0.835439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171.96,203.544,0.864178,1145.47,362.51,0.798575,1021.79,344.862,0.711239,918.816,474.378,0.644208,927.63,556.792,0.841621,1283.71,380.195,0.695964,1316.17,547.934,0.736749,1274.88,674.518,0.756692,1063.01,665.627,0.558988,977.602,648.029,0.518111,868.806,815.763,0.621664,0,0,0,1142.5,680.406,0.496705,1021.74,859.907,0.698736,0,0,0,1160.06,188.897,0.850005,1207.26,197.798,0.917097,1118.96,224.154,0.772446,1233.62,247.78,0.822639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189.45,241.786,0.887767,1186.67,356.621,0.766123,1065.97,338.887,0.745358,977.794,483.167,0.685958,1133.6,365.509,0.732315,1310.21,371.391,0.622135,1345.53,559.771,0.728119,1283.78,453.818,0.810685,1077.72,615.625,0.546521,995.272,597.904,0.479019,889.358,798.154,0.547568,762.725,1074.88,0.055578,1157.18,633.305,0.505311,1021.76,842.298,0.574184,0,0,0,1171.9,215.317,0.839951,1218.96,221.302,0.889935,1145.39,224.274,0.451636,1263.27,247.816,0.819959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.87,203.626,0.848301,1145.42,365.362,0.800249,1018.88,350.766,0.677823,927.563,486.179,0.669762,927.581,556.742,0.84062,1283.74,380.118,0.677661,1322.04,553.848,0.763519,1277.78,674.547,0.784274,1065.9,648.082,0.563252,977.602,633.309,0.517854,874.695,809.906,0.649056,768.712,1074.88,0.0769843,1145.44,668.659,0.507492,1030.68,848.168,0.64699,0,0,0,1160.04,188.901,0.849527,1210.02,197.801,0.918951,1115.96,241.733,0.828838,1233.81,247.67,0.772961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183.65,203.628,0.867593,1142.61,365.487,0.808327,1018.85,353.676,0.667166,924.654,492.044,0.664726,927.534,556.784,0.835623,1280.78,383.14,0.713677,1331.01,553.916,0.781276,1286.69,689.172,0.765657,1051.28,662.715,0.519385,971.702,642.113,0.513736,865.851,833.454,0.65261,0,0,0,1139.59,674.562,0.481321,1027.66,854.04,0.637345,0,0,0,1162.96,191.816,0.891989,1210.2,200.539,0.923811,1119.01,227.083,0.779326,1236.62,247.701,0.766909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171.92,203.694,0.851014,1142.5,365.422,0.839631,1018.82,347.804,0.674809,924.604,486.137,0.679544,927.6,556.783,0.840446,1277.9,385.964,0.710772,1342.66,553.802,0.754329,1283.87,674.608,0.792053,1062.97,650.934,0.542483,974.771,633.33,0.509441,865.861,818.766,0.603425,774.584,1074.88,0.0642406,1142.53,668.643,0.513278,1021.84,859.969,0.697635,0,0,0,1157.15,194.669,0.862164,1207.18,200.519,0.899849,1116.1,232.978,0.747664,1233.75,247.738,0.779324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174.88,206.568,0.834847,1142.57,365.485,0.818705,1018.9,347.824,0.704985,924.604,494.934,0.680193,927.677,556.866,0.838107,1280.76,385.999,0.715464,1327.96,556.787,0.786895,1280.66,671.693,0.766847,1060.07,659.774,0.548548,974.653,644.999,0.528614,874.662,827.525,0.659547,783.404,1074.88,0.0514983,1142.45,674.514,0.515579,1024.77,856.869,0.692609,0,0,0,1157.23,194.662,0.871559,1207.27,197.794,0.919319,1115.97,235.968,0.790577,1236.77,241.868,0.728167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189.71,238.949,0.871031,1177.79,356.677,0.743125,1065.87,338.882,0.743401,992.303,489.08,0.680723,1118.84,362.602,0.744481,1292.57,374.346,0.620962,1342.65,565.644,0.728382,1271.99,456.604,0.754467,1074.81,603.871,0.571416,992.397,586.233,0.498901,880.606,804.037,0.505381,759.894,1074.88,0.0797548,1157.17,624.56,0.52055,1021.73,839.357,0.567706,0,0,0,1180.71,215.398,0.844115,1221.96,224.118,0.899531,1145.47,224.346,0.714405,1260.34,250.72,0.846854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142.53,227.217,0.891999,1136.63,362.416,0.826409,1007.11,344.853,0.685497,903.979,474.319,0.658813,806.912,489.04,0.596171,1263.2,371.357,0.675503,1307.26,536.132,0.722747,1263.16,624.592,0.726563,1065.93,647.982,0.584401,980.575,627.384,0.542274,883.44,815.791,0.680311,777.48,1074.88,0.0620401,1142.46,668.651,0.523404,1027.66,859.863,0.641122,0,0,0,1127.75,206.516,0.836194,1171.99,218.206,0.844539,1098.39,227.129,0.558458,1216.17,244.868,0.814264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148.42,236.009,0.825978,1139.47,359.504,0.798382,1010.08,341.857,0.673445,854.036,421.444,0.615789,730.421,433.242,0.776307,1263.23,368.485,0.6722,1324.89,527.341,0.673308,1375.01,648.035,0.789719,1074.82,621.603,0.575076,995.271,600.99,0.508265,886.411,774.576,0.663033,783.355,1074.87,0.0721543,1163.05,645.035,0.497704,1045.25,815.869,0.655475,0,0,0,1136.54,215.352,0.862928,1180.68,221.128,0.877641,1098.42,227.163,0.743525,1216.07,244.898,0.844187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163.19,244.712,0.901972,1139.45,353.66,0.800357,1010.01,330.128,0.647712,836.4,418.411,0.646039,724.519,421.336,0.741239,1260.26,374.326,0.706368,1333.81,556.849,0.768044,1233.73,480.109,0.810532,1068.89,636.262,0.625331,989.437,624.551,0.533441,886.5,765.715,0.604238,780.44,1074.88,0.0597303,1142.41,645.095,0.570292,1068.77,804.022,0.641565,0,0,0,1142.58,218.308,0.903481,1189.6,221.304,0.912977,1107.13,221.166,0.833698,1227.84,238.906,0.749212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124.84,215.391,0.822098,1139.62,347.81,0.805125,1013.01,324.312,0.642488,862.857,433.181,0.649914,718.765,433.037,0.741963,1263.16,368.5,0.68775,1342.61,562.696,0.719466,1260.24,477.292,0.820374,1071.82,615.593,0.57679,992.36,600.937,0.522043,886.423,762.847,0.580121,768.77,1074.88,0.0684847,1151.28,624.544,0.511366,1048.32,804.029,0.660822,971.77,1074.88,0.055595,1118.84,191.778,0.869526,1160.16,197.713,0.909708,0,0,0,1216.15,224.157,0.792056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160.12,235.969,0.853826,1142.6,347.762,0.801004,1021.9,336.025,0.735478,942.307,489.039,0.72234,1027.7,506.737,0.828827,1271.99,365.375,0.701743,1330.97,530.363,0.746228,1283.66,547.959,0.728393,1071.79,603.909,0.582194,995.355,583.307,0.533664,880.436,754.004,0.67385,783.323,1074.88,0.122615,1145.5,627.394,0.500494,1024.8,833.416,0.682718,0,0,0,1139.52,215.346,0.890574,1186.64,221.179,0.935363,1107.21,227.199,0.765982,1224.88,244.824,0.836344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
